,정격전압(V)370~390,정격전류(A)52~82,최대전력(w),주파수지수 *10, 전자파지수(TG)  
2020-8-4 3:29,384.24 ,59.86 ,23000.38 ,2.30004E-05, 0.52901750 
2020-8-4 3:44,372.36 ,52.79 ,19657.46 ,1.96575E-05, 0.38641570 
2020-8-4 3:59,380.24 ,58.20 ,22131.72 ,2.21317E-05, 0.48981305 
2020-8-4 4:14,380.65 ,65.70 ,25009.51 ,2.50095E-05, 0.62547564 
2020-8-4 4:29,375.81 ,77.70 ,29201.95 ,2.92020E-05, 0.85275402 
2020-8-4 4:44,389.52 ,67.15 ,26154.71 ,2.61547E-05, 0.68406891 
2020-8-4 4:59,389.22 ,74.32 ,28926.22 ,2.89262E-05, 0.83672599 
2020-8-4 5:14,370.59 ,78.63 ,29139.05 ,2.91390E-05, 0.84908411 
2020-8-4 5:29,388.13 ,52.33 ,20310.97 ,2.03110E-05, 0.41253567 
2020-8-4 5:44,383.64 ,80.38 ,30836.49 ,3.08365E-05, 0.95088892 
2020-8-4 5:59,379.94 ,55.41 ,21054.21 ,2.10542E-05, 0.44327987 
2020-8-4 6:14,384.93 ,67.28 ,25896.58 ,2.58966E-05, 0.67063298 
2020-8-4 6:29,371.34 ,54.14 ,20104.01 ,2.01040E-05, 0.40417112 
2020-8-4 6:44,370.42 ,72.51 ,26858.90 ,2.68589E-05, 0.72140047 
2020-8-4 6:59,385.35 ,57.49 ,22155.84 ,2.21558E-05, 0.49088108 
2020-8-4 7:14,374.98 ,68.99 ,25868.40 ,2.58684E-05, 0.66917435 
2020-8-4 7:29,383.34 ,79.66 ,30537.63 ,3.05376E-05, 0.93254671 
2020-8-4 7:44,383.97 ,59.18 ,22721.45 ,2.27214E-05, 0.51626418 
2020-8-4 7:59,385.54 ,60.47 ,23313.77 ,2.33138E-05, 0.54353209 
2020-8-4 8:14,389.07 ,66.20 ,25756.10 ,2.57561E-05, 0.66337647 
2020-8-4 8:29,378.66 ,63.88 ,24189.76 ,2.41898E-05, 0.58514468 
2020-8-4 8:44,378.38 ,62.27 ,23562.53 ,2.35625E-05, 0.55519295 
2020-8-4 8:59,385.74 ,54.04 ,20846.60 ,2.08466E-05, 0.43458064 
2020-8-4 9:14,386.90 ,70.23 ,27171.15 ,2.71711E-05, 0.73827118 
2020-8-4 9:29,380.74 ,56.68 ,21580.79 ,2.15808E-05, 0.46573032 
2020-8-4 9:44,371.70 ,72.59 ,26982.67 ,2.69827E-05, 0.72806449 
2020-8-4 9:59,379.32 ,59.04 ,22396.56 ,2.23966E-05, 0.50160608 
2020-8-4 10:14,381.56 ,73.32 ,27976.84 ,2.79768E-05, 0.78270365 
2020-8-4 10:29,372.62 ,65.58 ,24436.30 ,2.44363E-05, 0.59713252 
2020-8-4 10:44,371.21 ,81.91 ,30404.73 ,3.04047E-05, 0.92444741 
2020-8-4 10:59,372.52 ,61.34 ,22848.50 ,2.28485E-05, 0.52205418 
2020-8-4 11:14,381.44 ,66.75 ,25459.90 ,2.54599E-05, 0.64820636 
2020-8-4 11:29,373.18 ,78.69 ,29364.50 ,2.93645E-05, 0.86227399 
2020-8-4 11:44,373.11 ,60.19 ,22456.48 ,2.24565E-05, 0.50429347 
2020-8-4 11:59,388.20 ,81.61 ,31681.88 ,3.16819E-05, 1.00374175 
2020-8-4 12:14,379.43 ,68.78 ,26097.70 ,2.60977E-05, 0.68109014 
2020-8-4 12:29,375.88 ,59.49 ,22362.29 ,2.23623E-05, 0.50007209 
2020-8-4 12:44,384.90 ,66.13 ,25453.37 ,2.54534E-05, 0.64787406 
2020-8-4 12:59,371.47 ,55.48 ,20611.06 ,2.06111E-05, 0.42481575 
2020-8-4 13:14,386.52 ,73.99 ,28598.63 ,2.85986E-05, 0.81788172 
2020-8-4 13:29,389.05 ,56.81 ,22103.79 ,2.21038E-05, 0.48857740 
2020-8-4 13:44,377.61 ,57.81 ,21830.61 ,2.18306E-05, 0.47657553 
2020-8-4 13:59,386.03 ,77.77 ,30021.69 ,3.00217E-05, 0.90130175 
2020-8-4 14:14,389.92 ,69.39 ,27055.88 ,2.70559E-05, 0.73202080 
2020-8-4 14:29,388.78 ,60.41 ,23484.41 ,2.34844E-05, 0.55151770 
2020-8-4 14:44,375.02 ,76.71 ,28766.58 ,2.87666E-05, 0.82751627 
2020-8-4 14:59,386.00 ,68.58 ,26470.81 ,2.64708E-05, 0.70070394 
2020-8-4 15:14,381.04 ,59.77 ,22775.26 ,2.27753E-05, 0.51871244 
2020-8-4 15:29,386.26 ,73.37 ,28338.65 ,2.83387E-05, 0.80307926 
2020-8-4 15:44,376.70 ,69.30 ,26105.59 ,2.61056E-05, 0.68150196 
2020-8-4 15:59,381.46 ,71.10 ,27121.84 ,2.71218E-05, 0.73559431 
2020-8-4 16:14,374.41 ,63.81 ,23890.70 ,2.38907E-05, 0.57076544 
2020-8-4 16:29,382.11 ,58.11 ,22206.26 ,2.22063E-05, 0.49311813 
2020-8-4 16:44,370.80 ,65.92 ,24441.33 ,2.44413E-05, 0.59737870 
2020-8-4 16:59,376.17 ,67.42 ,25362.65 ,2.53627E-05, 0.64326408 
2020-8-4 17:14,373.09 ,75.46 ,28152.16 ,2.81522E-05, 0.79254403 
2020-8-4 17:29,376.49 ,74.49 ,28044.85 ,2.80449E-05, 0.78651387 
2020-8-4 17:44,377.68 ,76.16 ,28763.21 ,2.87632E-05, 0.82732207 
2020-8-4 17:59,384.20 ,79.61 ,30585.04 ,3.05850E-05, 0.93544476 
2020-8-4 18:14,387.66 ,77.30 ,29965.70 ,2.99657E-05, 0.89794302 
2020-8-4 18:29,374.64 ,78.76 ,29505.27 ,2.95053E-05, 0.87056075 
2020-8-4 18:44,371.75 ,77.67 ,28873.99 ,2.88740E-05, 0.83370703 
2020-8-4 18:59,388.15 ,66.27 ,25721.74 ,2.57217E-05, 0.66160778 
2020-8-4 19:14,372.74 ,56.86 ,21195.65 ,2.11956E-05, 0.44925544 
2020-8-4 19:29,373.01 ,57.84 ,21574.06 ,2.15741E-05, 0.46543997 
2020-8-4 19:44,382.08 ,60.53 ,23126.71 ,2.31267E-05, 0.53484454 
2020-8-4 19:59,381.65 ,53.65 ,20475.12 ,2.04751E-05, 0.41923041 
2020-8-4 20:14,376.83 ,69.41 ,26154.36 ,2.61544E-05, 0.68405079 
2020-8-4 20:29,383.68 ,68.96 ,26457.08 ,2.64571E-05, 0.69997708 
2020-8-4 20:44,374.57 ,76.45 ,28634.53 ,2.86345E-05, 0.81993648 
2020-8-4 20:59,388.13 ,79.23 ,30752.00 ,3.07520E-05, 0.94568524 
2020-8-4 21:14,386.72 ,68.86 ,26629.46 ,2.66295E-05, 0.70912833 
2020-8-4 21:29,384.57 ,80.26 ,30865.72 ,3.08657E-05, 0.95269257 
2020-8-4 21:44,385.35 ,79.73 ,30724.52 ,3.07245E-05, 0.94399615 
2020-8-4 21:59,385.53 ,63.53 ,24491.17 ,2.44912E-05, 0.59981728 
2020-8-4 22:14,387.45 ,68.45 ,26522.63 ,2.65226E-05, 0.70344991 
2020-8-4 22:29,386.49 ,54.67 ,21127.53 ,2.11275E-05, 0.44637252 
2020-8-4 22:44,370.29 ,81.34 ,30118.45 ,3.01185E-05, 0.90712123 
2020-8-4 22:59,374.02 ,80.79 ,30217.50 ,3.02175E-05, 0.91309711 
2020-8-4 23:14,383.41 ,61.79 ,23689.01 ,2.36890E-05, 0.56116929 
2020-8-4 23:29,377.14 ,64.59 ,24361.20 ,2.43612E-05, 0.59346822 
2020-8-4 23:44,372.87 ,72.72 ,27115.24 ,2.71152E-05, 0.73523629 
2020-8-4 23:59,381.96 ,52.39 ,20011.75 ,2.00117E-05, 0.40046998 
2020-8-5 0:14,372.80 ,76.07 ,28358.36 ,2.83584E-05, 0.80419647 
2020-8-5 0:29,384.08 ,72.48 ,27837.75 ,2.78377E-05, 0.77494011 
2020-8-5 0:44,372.94 ,71.89 ,26812.65 ,2.68126E-05, 0.71891819 
2020-8-5 0:59,374.40 ,75.84 ,28392.75 ,2.83927E-05, 0.80614824 
2020-8-5 1:14,382.17 ,52.73 ,20153.25 ,2.01533E-05, 0.40615349 
2020-8-5 1:29,373.04 ,71.75 ,26765.01 ,2.67650E-05, 0.71636590 
2020-8-5 1:44,374.54 ,56.52 ,21167.82 ,2.11678E-05, 0.44807650 
2020-8-5 1:59,389.75 ,76.24 ,29715.83 ,2.97158E-05, 0.88303068 
2020-8-5 2:14,375.73 ,71.57 ,26890.36 ,2.68904E-05, 0.72309156 
2020-8-5 2:29,387.40 ,62.61 ,24256.74 ,2.42567E-05, 0.58838928 
2020-8-5 2:44,381.05 ,78.84 ,30043.44 ,3.00434E-05, 0.90260825 
2020-8-5 2:59,383.82 ,66.96 ,25701.39 ,2.57014E-05, 0.66056129 
2020-8-5 3:14,377.44 ,57.11 ,21556.61 ,2.15566E-05, 0.46468729 
2020-8-5 3:29,385.64 ,60.54 ,23345.70 ,2.33457E-05, 0.54502157 
2020-8-5 3:44,370.96 ,78.30 ,29045.02 ,2.90450E-05, 0.84361294 
2020-8-5 3:59,382.53 ,67.10 ,25667.87 ,2.56679E-05, 0.65883937 
2020-8-5 4:14,373.71 ,69.04 ,25801.92 ,2.58019E-05, 0.66573903 
2020-8-5 4:29,380.08 ,70.29 ,26715.43 ,2.67154E-05, 0.71371401 
2020-8-5 4:44,376.74 ,72.79 ,27424.60 ,2.74246E-05, 0.75210854 
2020-8-5 4:59,379.56 ,81.30 ,30857.36 ,3.08574E-05, 0.95217653 
2020-8-5 5:14,376.71 ,79.82 ,30069.28 ,3.00693E-05, 0.90416145 
2020-8-5 5:29,388.69 ,57.00 ,22156.22 ,2.21562E-05, 0.49089799 
2020-8-5 5:44,384.98 ,60.48 ,23284.82 ,2.32848E-05, 0.54218284 
2020-8-5 5:59,389.54 ,53.60 ,20879.32 ,2.08793E-05, 0.43594617 
2020-8-5 6:14,371.27 ,65.54 ,24334.25 ,2.43343E-05, 0.59215581 
2020-8-5 6:29,377.00 ,78.25 ,29498.94 ,2.94989E-05, 0.87018740 
2020-8-5 6:44,384.53 ,53.17 ,20444.19 ,2.04442E-05, 0.41796488 
2020-8-5 6:59,375.88 ,59.58 ,22393.97 ,2.23940E-05, 0.50148996 
2020-8-5 7:14,381.47 ,54.22 ,20683.05 ,2.06830E-05, 0.42778841 
2020-8-5 7:29,377.59 ,66.14 ,24975.10 ,2.49751E-05, 0.62375560 
2020-8-5 7:44,378.96 ,80.62 ,30551.21 ,3.05512E-05, 0.93337620 
2020-8-5 7:59,371.35 ,66.46 ,24679.16 ,2.46792E-05, 0.60906075 
2020-8-5 8:14,377.87 ,60.66 ,22920.14 ,2.29201E-05, 0.52533300 
2020-8-5 8:29,370.65 ,59.12 ,21914.07 ,2.19141E-05, 0.48022653 
2020-8-5 8:44,373.46 ,54.63 ,20401.90 ,2.04019E-05, 0.41623770 
2020-8-5 8:59,371.09 ,81.69 ,30314.90 ,3.03149E-05, 0.91899328 
2020-8-5 9:14,377.84 ,75.80 ,28640.65 ,2.86407E-05, 0.82028701 
2020-8-5 9:29,384.69 ,74.63 ,28709.90 ,2.87099E-05, 0.82425838 
2020-8-5 9:44,386.58 ,72.18 ,27905.36 ,2.79054E-05, 0.77870887 
2020-8-5 9:59,382.49 ,73.47 ,28102.20 ,2.81022E-05, 0.78973364 
2020-8-5 10:14,374.88 ,77.73 ,29140.53 ,2.91405E-05, 0.84917025 
2020-8-5 10:29,385.48 ,52.41 ,20203.99 ,2.02040E-05, 0.40820110 
2020-8-5 10:44,376.19 ,57.79 ,21740.13 ,2.17401E-05, 0.47263340 
2020-8-5 10:59,370.35 ,68.62 ,25414.35 ,2.54144E-05, 0.64588935 
2020-8-5 11:14,386.41 ,81.86 ,31630.03 ,3.16300E-05, 1.00045901 
2020-8-5 11:29,377.44 ,64.25 ,24251.48 ,2.42515E-05, 0.58813404 
2020-8-5 11:44,371.95 ,76.34 ,28396.20 ,2.83962E-05, 0.80634406 
2020-8-5 11:59,387.19 ,66.10 ,25591.80 ,2.55918E-05, 0.65494028 
2020-8-5 12:14,382.13 ,79.62 ,30424.22 ,3.04242E-05, 0.92563303 
2020-8-5 12:29,376.95 ,72.63 ,27378.27 ,2.73783E-05, 0.74956950 
2020-8-5 12:44,385.40 ,68.02 ,26215.85 ,2.62158E-05, 0.68727064 
2020-8-5 12:59,378.27 ,65.32 ,24708.56 ,2.47086E-05, 0.61051305 
2020-8-5 13:14,377.18 ,77.66 ,29292.17 ,2.92922E-05, 0.85803105 
2020-8-5 13:29,383.85 ,65.88 ,25289.99 ,2.52900E-05, 0.63958378 
2020-8-5 13:44,370.37 ,56.00 ,20741.09 ,2.07411E-05, 0.43019272 
2020-8-5 13:59,371.41 ,63.59 ,23619.33 ,2.36193E-05, 0.55787291 
2020-8-5 14:14,373.59 ,63.69 ,23793.95 ,2.37939E-05, 0.56615191 
2020-8-5 14:29,382.22 ,54.02 ,20646.11 ,2.06461E-05, 0.42626190 
2020-8-5 14:44,381.99 ,70.62 ,26975.86 ,2.69759E-05, 0.72769712 
2020-8-5 14:59,376.46 ,71.10 ,26766.09 ,2.67661E-05, 0.71642384 
2020-8-5 15:14,382.89 ,53.67 ,20548.75 ,2.05487E-05, 0.42225094 
2020-8-5 15:29,370.87 ,60.77 ,22538.90 ,2.25389E-05, 0.50800185 
2020-8-5 15:44,387.91 ,59.28 ,22996.11 ,2.29961E-05, 0.52882129 
2020-8-5 15:59,384.51 ,78.84 ,30314.27 ,3.03143E-05, 0.91895524 
2020-8-5 16:14,371.75 ,68.29 ,25385.85 ,2.53859E-05, 0.64444138 
2020-8-5 16:29,383.41 ,79.05 ,30309.52 ,3.03095E-05, 0.91866695 
2020-8-5 16:44,381.16 ,52.63 ,20061.51 ,2.00615E-05, 0.40246406 
2020-8-5 16:59,382.28 ,63.98 ,24458.92 ,2.44589E-05, 0.59823853 
2020-8-5 17:14,380.41 ,81.70 ,31079.20 ,3.10792E-05, 0.96591697 
2020-8-5 17:29,388.68 ,77.53 ,30134.97 ,3.01350E-05, 0.90811615 
2020-8-5 17:44,373.92 ,66.25 ,24772.25 ,2.47722E-05, 0.61366414 
2020-8-5 17:59,374.86 ,52.44 ,19657.25 ,1.96573E-05, 0.38640767 
2020-8-5 18:14,382.46 ,61.85 ,23654.25 ,2.36543E-05, 0.55952356 
2020-8-5 18:29,373.55 ,56.28 ,21022.24 ,2.10222E-05, 0.44193456 
2020-8-5 18:44,389.93 ,75.57 ,29468.36 ,2.94684E-05, 0.86838429 
2020-8-5 18:59,388.64 ,52.39 ,20359.53 ,2.03595E-05, 0.41451037 
2020-8-5 19:14,386.21 ,79.31 ,30631.91 ,3.06319E-05, 0.93831401 
2020-8-5 19:29,375.78 ,56.89 ,21377.81 ,2.13778E-05, 0.45701057 
2020-8-5 19:44,389.40 ,54.87 ,21365.42 ,2.13654E-05, 0.45648098 
2020-8-5 19:59,383.34 ,65.66 ,25171.23 ,2.51712E-05, 0.63359080 
2020-8-5 20:14,375.63 ,66.76 ,25078.50 ,2.50785E-05, 0.62893103 
2020-8-5 20:29,386.90 ,61.87 ,23938.21 ,2.39382E-05, 0.57303770 
2020-8-5 20:44,383.61 ,79.31 ,30422.09 ,3.04221E-05, 0.92550354 
2020-8-5 20:59,387.48 ,73.67 ,28544.63 ,2.85446E-05, 0.81479567 
2020-8-5 21:14,387.15 ,67.24 ,26033.90 ,2.60339E-05, 0.67776378 
2020-8-5 21:29,374.23 ,58.01 ,21709.81 ,2.17098E-05, 0.47131574 
2020-8-5 21:44,372.57 ,68.49 ,25516.61 ,2.55166E-05, 0.65109759 
2020-8-5 21:59,374.39 ,61.27 ,22939.78 ,2.29398E-05, 0.52623371 
2020-8-5 22:14,375.80 ,68.94 ,25906.52 ,2.59065E-05, 0.67114771 
2020-8-5 22:29,388.65 ,52.40 ,20364.65 ,2.03647E-05, 0.41471906 
2020-8-5 22:44,387.64 ,63.83 ,24741.85 ,2.47418E-05, 0.61215907 
2020-8-5 22:59,385.24 ,54.82 ,21117.92 ,2.11179E-05, 0.44596635 
2020-8-5 23:14,381.29 ,65.88 ,25120.97 ,2.51210E-05, 0.63106312 
2020-8-5 23:29,378.94 ,77.14 ,29230.50 ,2.92305E-05, 0.85442213 
2020-8-5 23:44,378.10 ,54.18 ,20486.09 ,2.04861E-05, 0.41967978 
2020-8-5 23:59,378.58 ,66.88 ,25320.71 ,2.53207E-05, 0.64113829 
2020-8-6 0:14,383.01 ,58.13 ,22265.49 ,2.22655E-05, 0.49575223 
2020-8-6 0:29,371.52 ,79.13 ,29397.61 ,2.93976E-05, 0.86421971 
2020-8-6 0:44,375.64 ,55.84 ,20974.27 ,2.09743E-05, 0.43991992 
2020-8-6 0:59,379.91 ,76.33 ,28998.29 ,2.89983E-05, 0.84090068 
2020-8-6 1:14,373.60 ,61.73 ,23062.77 ,2.30628E-05, 0.53189117 
2020-8-6 1:29,372.92 ,78.03 ,29098.66 ,2.90987E-05, 0.84673217 
2020-8-6 1:44,387.80 ,71.55 ,27745.48 ,2.77455E-05, 0.76981143 
2020-8-6 1:59,370.11 ,63.56 ,23525.62 ,2.35256E-05, 0.55345481 
2020-8-6 2:14,379.26 ,80.32 ,30463.88 ,3.04639E-05, 0.92804777 
2020-8-6 2:29,389.14 ,60.69 ,23618.51 ,2.36185E-05, 0.55783398 
2020-8-6 2:44,373.03 ,74.22 ,27686.23 ,2.76862E-05, 0.76652761 
2020-8-6 2:59,373.45 ,69.88 ,26097.77 ,2.60978E-05, 0.68109339 
2020-8-6 3:14,384.36 ,75.27 ,28931.21 ,2.89312E-05, 0.83701476 
2020-8-6 3:29,384.99 ,58.37 ,22471.93 ,2.24719E-05, 0.50498780 
2020-8-6 3:44,386.72 ,52.87 ,20445.46 ,2.04455E-05, 0.41801697 
2020-8-6 3:59,372.89 ,67.82 ,25287.81 ,2.52878E-05, 0.63947311 
2020-8-6 4:14,385.14 ,68.60 ,26419.48 ,2.64195E-05, 0.69798878 
2020-8-6 4:29,389.63 ,72.76 ,28350.05 ,2.83501E-05, 0.80372537 
2020-8-6 4:44,386.50 ,65.12 ,25168.54 ,2.51685E-05, 0.63345535 
2020-8-6 4:59,374.05 ,57.10 ,21357.42 ,2.13574E-05, 0.45613959 
2020-8-6 5:14,380.69 ,72.47 ,27587.84 ,2.75878E-05, 0.76108904 
2020-8-6 5:29,379.61 ,75.17 ,28534.16 ,2.85342E-05, 0.81419831 
2020-8-6 5:44,375.63 ,58.59 ,22007.22 ,2.20072E-05, 0.48431792 
2020-8-6 5:59,387.23 ,63.06 ,24419.74 ,2.44197E-05, 0.59632358 
2020-8-6 6:14,387.13 ,69.85 ,27041.95 ,2.70419E-05, 0.73126698 
2020-8-6 6:29,381.34 ,66.95 ,25530.42 ,2.55304E-05, 0.65180231 
2020-8-6 6:44,387.42 ,53.53 ,20738.03 ,2.07380E-05, 0.43006592 
2020-8-6 6:59,384.75 ,59.76 ,22993.01 ,2.29930E-05, 0.52867849 
2020-8-6 7:14,383.48 ,63.13 ,24210.66 ,2.42107E-05, 0.58615596 
2020-8-6 7:29,379.46 ,80.76 ,30644.47 ,3.06445E-05, 0.93908340 
2020-8-6 7:44,370.45 ,57.59 ,21334.22 ,2.13342E-05, 0.45514894 
2020-8-6 7:59,386.99 ,69.47 ,26884.72 ,2.68847E-05, 0.72278794 
2020-8-6 8:14,381.82 ,79.43 ,30329.16 ,3.03292E-05, 0.91985815 
2020-8-6 8:29,380.46 ,69.56 ,26464.57 ,2.64646E-05, 0.70037350 
2020-8-6 8:44,382.81 ,78.94 ,30219.78 ,3.02198E-05, 0.91323536 
2020-8-6 8:59,371.20 ,77.36 ,28715.32 ,2.87153E-05, 0.82456976 
2020-8-6 9:14,388.97 ,54.48 ,21189.50 ,2.11895E-05, 0.44899495 
2020-8-6 9:29,370.93 ,81.15 ,30102.13 ,3.01021E-05, 0.90613833 
2020-8-6 9:44,389.05 ,62.94 ,24488.64 ,2.44886E-05, 0.59969340 
2020-8-6 9:59,370.79 ,59.24 ,21966.44 ,2.19664E-05, 0.48252431 
2020-8-6 10:14,381.18 ,58.57 ,22324.39 ,2.23244E-05, 0.49837839 
2020-8-6 10:29,375.65 ,71.76 ,26957.09 ,2.69571E-05, 0.72668449 
2020-8-6 10:44,376.93 ,59.12 ,22284.00 ,2.22840E-05, 0.49657677 
2020-8-6 10:59,375.30 ,62.46 ,23440.52 ,2.34405E-05, 0.54945793 
2020-8-6 11:14,383.48 ,56.62 ,21711.52 ,2.17115E-05, 0.47139020 
2020-8-6 11:29,377.16 ,81.56 ,30760.84 ,3.07608E-05, 0.94622898 
2020-8-6 11:44,385.03 ,66.32 ,25534.81 ,2.55348E-05, 0.65202632 
2020-8-6 11:59,371.85 ,72.23 ,26857.95 ,2.68579E-05, 0.72134927 
2020-8-6 12:14,383.67 ,64.68 ,24816.81 ,2.48168E-05, 0.61587406 
2020-8-6 12:29,379.02 ,63.38 ,24021.53 ,2.40215E-05, 0.57703394 
2020-8-6 12:44,374.41 ,78.38 ,29347.28 ,2.93473E-05, 0.86126305 
2020-8-6 12:59,379.51 ,57.32 ,21755.50 ,2.17555E-05, 0.47330193 
2020-8-6 13:14,387.88 ,52.39 ,20320.86 ,2.03209E-05, 0.41293745 
2020-8-6 13:29,382.04 ,59.87 ,22873.22 ,2.28732E-05, 0.52318439 
2020-8-6 13:44,387.57 ,74.30 ,28797.15 ,2.87972E-05, 0.82927601 
2020-8-6 13:59,371.87 ,77.00 ,28635.25 ,2.86352E-05, 0.81997732 
2020-8-6 14:14,388.99 ,79.97 ,31106.80 ,3.11068E-05, 0.96763331 
2020-8-6 14:29,378.36 ,77.26 ,29232.64 ,2.92326E-05, 0.85454712 
2020-8-6 14:44,389.07 ,69.30 ,26961.60 ,2.69616E-05, 0.72692773 
2020-8-6 14:59,376.05 ,53.97 ,20295.04 ,2.02950E-05, 0.41188875 
2020-8-6 15:14,388.92 ,53.75 ,20905.75 ,2.09058E-05, 0.43705053 
2020-8-6 15:29,384.78 ,62.74 ,24139.57 ,2.41396E-05, 0.58271872 
2020-8-6 15:44,388.51 ,60.25 ,23408.18 ,2.34082E-05, 0.54794305 
2020-8-6 15:59,371.44 ,77.87 ,28923.56 ,2.89236E-05, 0.83657204 
2020-8-6 16:14,387.25 ,68.60 ,26565.61 ,2.65656E-05, 0.70573147 
2020-8-6 16:29,370.33 ,61.57 ,22801.36 ,2.28014E-05, 0.51990205 
2020-8-6 16:44,384.96 ,71.03 ,27342.16 ,2.73422E-05, 0.74759371 
2020-8-6 16:59,389.62 ,59.94 ,23354.94 ,2.33549E-05, 0.54545343 
2020-8-6 17:14,371.60 ,59.17 ,21988.68 ,2.19887E-05, 0.48350225 
2020-8-6 17:29,388.36 ,80.89 ,31415.75 ,3.14158E-05, 0.98694956 
2020-8-6 17:44,378.24 ,66.54 ,25166.57 ,2.51666E-05, 0.63335604 
2020-8-6 17:59,372.84 ,68.02 ,25360.97 ,2.53610E-05, 0.64317893 
2020-8-6 18:14,375.03 ,65.21 ,24457.43 ,2.44574E-05, 0.59816571 
2020-8-6 18:29,380.47 ,72.60 ,27623.27 ,2.76233E-05, 0.76304482 
2020-8-6 18:44,388.03 ,69.04 ,26789.77 ,2.67898E-05, 0.71769183 
2020-8-6 18:59,372.52 ,67.98 ,25322.81 ,2.53228E-05, 0.64124467 
2020-8-6 19:14,373.59 ,58.39 ,21811.86 ,2.18119E-05, 0.47575739 
2020-8-6 19:29,387.30 ,54.85 ,21243.59 ,2.12436E-05, 0.45129030 
2020-8-6 19:44,387.85 ,69.82 ,27080.47 ,2.70805E-05, 0.73335200 
2020-8-6 19:59,377.50 ,78.59 ,29666.90 ,2.96669E-05, 0.88012519 
2020-8-6 20:14,376.51 ,53.89 ,20289.91 ,2.02899E-05, 0.41168032 
2020-8-6 20:29,387.99 ,65.02 ,25225.94 ,2.52259E-05, 0.63634792 
2020-8-6 20:44,376.80 ,73.23 ,27595.07 ,2.75951E-05, 0.76148796 
2020-8-6 20:59,382.21 ,56.69 ,21669.43 ,2.16694E-05, 0.46956420 
2020-8-6 21:14,380.56 ,79.89 ,30404.68 ,3.04047E-05, 0.92444473 
2020-8-6 21:29,382.56 ,69.29 ,26508.67 ,2.65087E-05, 0.70270944 
2020-8-6 21:44,379.13 ,63.19 ,23958.38 ,2.39584E-05, 0.57400375 
2020-8-6 21:59,371.99 ,68.06 ,25317.41 ,2.53174E-05, 0.64097139 
2020-8-6 22:14,379.89 ,74.94 ,28469.90 ,2.84699E-05, 0.81053524 
2020-8-6 22:29,389.62 ,57.27 ,22314.61 ,2.23146E-05, 0.49794194 
2020-8-6 22:44,379.61 ,60.29 ,22888.27 ,2.28883E-05, 0.52387303 
2020-8-6 22:59,385.40 ,78.46 ,30237.96 ,3.02380E-05, 0.91433434 
2020-8-6 23:14,376.56 ,62.36 ,23483.66 ,2.34837E-05, 0.55148217 
2020-8-6 23:29,387.71 ,64.53 ,25017.98 ,2.50180E-05, 0.62589912 
2020-8-6 23:44,374.72 ,79.40 ,29751.80 ,2.97518E-05, 0.88516947 
2020-8-6 23:59,382.80 ,70.25 ,26892.76 ,2.68928E-05, 0.72322035 
2020-8-7 0:14,371.09 ,81.37 ,30195.63 ,3.01956E-05, 0.91177628 
2020-8-7 0:29,371.76 ,59.51 ,22122.69 ,2.21227E-05, 0.48941350 
2020-8-7 0:44,386.86 ,80.44 ,31120.35 ,3.11203E-05, 0.96847606 
2020-8-7 0:59,380.28 ,78.94 ,30021.20 ,3.00212E-05, 0.90127229 
2020-8-7 1:14,387.02 ,62.72 ,24275.04 ,2.42750E-05, 0.58927763 
2020-8-7 1:29,377.23 ,63.59 ,23987.40 ,2.39874E-05, 0.57539546 
2020-8-7 1:44,379.28 ,80.26 ,30439.88 ,3.04399E-05, 0.92658655 
2020-8-7 1:59,380.00 ,80.72 ,30673.29 ,3.06733E-05, 0.94085074 
2020-8-7 2:14,379.39 ,64.70 ,24547.31 ,2.45473E-05, 0.60257043 
2020-8-7 2:29,376.05 ,53.98 ,20298.04 ,2.02980E-05, 0.41201041 
2020-8-7 2:44,370.45 ,67.27 ,24918.65 ,2.49186E-05, 0.62093896 
2020-8-7 2:59,371.42 ,66.73 ,24784.98 ,2.47850E-05, 0.61429533 
2020-8-7 3:14,382.41 ,55.04 ,21047.94 ,2.10479E-05, 0.44301585 
2020-8-7 3:29,389.54 ,67.60 ,26334.36 ,2.63344E-05, 0.69349868 
2020-8-7 3:44,375.71 ,80.12 ,30100.72 ,3.01007E-05, 0.90605346 
2020-8-7 3:59,373.28 ,70.08 ,26160.44 ,2.61604E-05, 0.68436857 
2020-8-7 4:14,387.87 ,77.14 ,29920.00 ,2.99200E-05, 0.89520649 
2020-8-7 4:29,381.59 ,53.59 ,20447.76 ,2.04478E-05, 0.41811096 
2020-8-7 4:44,383.17 ,60.50 ,23182.96 ,2.31830E-05, 0.53744960 
2020-8-7 4:59,377.43 ,74.21 ,28009.75 ,2.80098E-05, 0.78454622 
2020-8-7 5:14,384.43 ,71.54 ,27503.89 ,2.75039E-05, 0.75646388 
2020-8-7 5:29,389.86 ,65.68 ,25604.72 ,2.56047E-05, 0.65560153 
2020-8-7 5:44,386.08 ,68.71 ,26527.96 ,2.65280E-05, 0.70373261 
2020-8-7 5:59,382.57 ,59.79 ,22872.13 ,2.28721E-05, 0.52313444 
2020-8-7 6:14,389.18 ,72.86 ,28354.38 ,2.83544E-05, 0.80397067 
2020-8-7 6:29,376.58 ,53.17 ,20023.50 ,2.00235E-05, 0.40094069 
2020-8-7 6:44,374.46 ,78.73 ,29481.80 ,2.94818E-05, 0.86917670 
2020-8-7 6:59,378.35 ,63.13 ,23883.61 ,2.38836E-05, 0.57042661 
