지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
90,2021-11-01 5:21,13.7,0,297,2.8,1019.4,1021.5,61.8,,0
90,2021-11-01 5:22,13.7,0,286.2,2.8,1019.4,1021.5,62,,0
90,2021-11-01 5:23,13.6,0,289.1,3.9,1019.3,1021.4,62.7,,0
90,2021-11-01 5:24,13.6,0,292.8,4.1,1019.3,1021.4,62.2,,0
90,2021-11-01 5:25,13.7,0,289.9,3.5,1019.3,1021.4,61,,0
90,2021-11-01 5:26,13.8,0,291.4,4.4,1019.2,1021.3,59.7,,0
90,2021-11-01 5:27,14.1,0,279.3,3.1,1019.2,1021.3,57.9,,0
90,2021-11-01 5:28,14.2,0,276.4,3,1019.3,1021.4,57.8,,0
90,2021-11-01 5:29,14.2,0,287.7,3.4,1019.3,1021.4,58.1,,0
90,2021-11-01 5:30,14.2,0,275.2,2.9,1019.3,1021.4,58.1,,0
90,2021-11-01 5:31,14.2,0,278.8,2.5,1019.3,1021.4,57.1,,0
90,2021-11-01 5:32,14.2,0,286,2.5,1019.4,1021.5,56.8,,0
90,2021-11-01 5:33,14.2,0,286.7,2.7,1019.4,1021.5,57.5,,0
90,2021-11-01 5:34,14.2,0,276.9,2.6,1019.4,1021.5,58.1,,0
90,2021-11-01 5:35,14.1,0,289.4,2.5,1019.4,1021.5,58.3,,0
90,2021-11-01 5:36,14.1,0,282.6,2.5,1019.4,1021.5,58.6,,0
90,2021-11-01 5:37,13.9,0,280.6,2.5,1019.5,1021.6,59.1,,0
90,2021-11-01 5:38,13.9,0,294.3,3.2,1019.5,1021.6,60.3,,0
90,2021-11-01 5:39,13.7,0,291.1,3,1019.5,1021.6,61,,0
90,2021-11-01 5:40,13.7,0,292.6,3.4,1019.5,1021.6,61.4,,0
90,2021-11-01 5:41,13.7,0,312.7,2.2,1019.5,1021.6,61.3,,0
90,2021-11-01 5:42,13.6,0,298.5,2.4,1019.5,1021.6,61.4,,0
90,2021-11-01 5:43,13.6,0,297.9,2.4,1019.5,1021.6,61.4,,0
90,2021-11-01 5:44,13.6,0,298.9,2.3,1019.5,1021.6,61.3,,0
90,2021-11-01 5:45,13.7,0,294.2,2.4,1019.6,1021.7,61.3,,0
90,2021-11-01 5:46,13.6,0,286.3,2.4,1019.6,1021.7,61.5,,0
90,2021-11-01 5:47,13.6,0,292.6,2.6,1019.6,1021.7,61.9,,0
90,2021-11-01 5:48,13.5,0,288.8,2.4,1019.6,1021.7,62,,0
90,2021-11-01 5:49,13.5,0,294.2,2.4,1019.6,1021.7,62,,0
90,2021-11-01 5:50,13.5,0,287.5,2.4,1019.6,1021.7,61.9,,0
90,2021-11-01 5:51,13.5,0,281.8,2.4,1019.6,1021.7,61.8,,0
90,2021-11-01 5:52,13.4,0,285.6,2.6,1019.6,1021.7,61.6,,0
90,2021-11-01 5:53,13.5,0,300.9,2.5,1019.6,1021.7,61.5,,0
90,2021-11-01 5:54,13.5,0,291.1,2.7,1019.6,1021.7,61.3,,0
90,2021-11-01 5:55,13.6,0,291.6,2.7,1019.5,1021.6,61.4,,0
90,2021-11-01 5:56,13.6,0,300.9,2.2,1019.5,1021.6,61.5,,0
90,2021-11-01 5:57,13.5,0,291.5,2.2,1019.5,1021.6,61.6,,0
90,2021-11-01 5:58,13.5,0,290.6,2.5,1019.5,1021.6,61.9,,0
90,2021-11-01 5:59,13.4,0,290.3,2.5,1019.5,1021.6,62,,0
90,2021-11-01 6:00,13.4,0,289.8,2.7,1019.5,1021.6,62.2,,0
90,2021-11-01 6:01,13.4,0,292.7,2.5,1019.5,1021.6,62.3,,0
90,2021-11-01 6:02,13.3,0,288.4,2.4,1019.5,1021.6,62.1,,0
90,2021-11-01 6:03,13.4,0,287.4,2.5,1019.5,1021.6,62.2,,0
90,2021-11-01 6:04,13.4,0,288.6,2.8,1019.5,1021.6,62,,0
90,2021-11-01 6:05,13.3,0,300.3,2.3,1019.5,1021.6,62,,0
90,2021-11-01 6:06,13.4,0,296.5,2.1,1019.5,1021.6,61.6,,0
90,2021-11-01 6:07,13.4,0,293.1,2.8,1019.5,1021.6,60.8,,0
90,2021-11-01 6:08,13.6,0,292.5,2.4,1019.5,1021.6,58.8,,0
90,2021-11-01 6:09,13.7,0,278.6,1.7,1019.5,1021.6,58.7,,0
90,2021-11-01 6:10,13.6,0,291.3,2.6,1019.5,1021.6,59.2,,0
90,2021-11-01 6:11,13.7,0,290.6,2.4,1019.4,1021.5,59.1,,0
90,2021-11-01 6:12,13.7,0,292,2.6,1019.5,1021.6,59,,0
90,2021-11-01 6:13,13.7,0,289.6,2.5,1019.4,1021.5,59,,0
90,2021-11-01 6:14,13.6,0,293,2.5,1019.4,1021.5,58.8,,0
90,2021-11-01 6:15,13.7,0,297.4,2.4,1019.4,1021.5,57.7,,0
90,2021-11-01 6:16,13.8,0,313.6,2.1,1019.4,1021.5,57.2,,0
90,2021-11-01 6:17,13.9,0,311.4,2,1019.4,1021.5,56.7,,0
90,2021-11-01 6:18,14,0,317.9,2.1,1019.4,1021.5,56.5,,0
90,2021-11-01 6:19,14,0,313.4,2,1019.4,1021.5,56.4,,0
90,2021-11-01 6:20,14,0,303.6,2.3,1019.4,1021.5,56.3,,0
90,2021-11-01 6:21,14.1,0,319.9,2,1019.4,1021.5,55.2,,0
90,2021-11-01 6:22,14.1,0,297.5,2.5,1019.5,1021.6,55,,0
90,2021-11-01 6:23,14.2,0,288.1,2.3,1019.5,1021.6,55.5,,0
90,2021-11-01 6:24,14.1,0,269.9,1.8,1019.5,1021.6,55.8,,0
90,2021-11-01 6:25,14,0,284.3,1.5,1019.5,1021.6,56.2,,0
90,2021-11-01 6:26,13.9,0,296.9,1.7,1019.5,1021.6,56.8,,0
90,2021-11-01 6:27,13.9,0,297.3,1.9,1019.5,1021.6,56.2,,0
90,2021-11-01 6:28,13.9,0,285.5,1.5,1019.5,1021.6,56.2,,0
90,2021-11-01 6:29,13.8,0,280.5,1.5,1019.5,1021.6,57.1,,0
90,2021-11-01 6:30,13.6,0,269.7,1.7,1019.5,1021.6,58.1,,0
90,2021-11-01 6:31,13.5,0,290.3,1.4,1019.5,1021.6,58.7,,0
90,2021-11-01 6:32,13.4,0,299.5,1.8,1019.5,1021.6,59.1,,0
90,2021-11-01 6:33,13.5,0,290.3,1.8,1019.5,1021.6,59.2,,0
90,2021-11-01 6:34,13.5,0,292,2,1019.5,1021.6,59.4,,0
90,2021-11-01 6:35,13.5,0,277.5,2,1019.5,1021.6,59.9,,0
90,2021-11-01 6:36,13.4,0,281.3,1.8,1019.5,1021.6,60.4,,0
90,2021-11-01 6:37,13.4,0,269.2,1.4,1019.5,1021.6,60.8,,0
90,2021-11-01 6:38,13.2,0,287.5,1.5,1019.5,1021.6,61.1,,0
90,2021-11-01 6:39,13.1,0,274.5,1.3,1019.5,1021.6,61.7,,0
90,2021-11-01 6:40,13.1,0,279.3,2.1,1019.6,1021.7,62,,0
90,2021-11-01 6:41,13.1,0,288.4,1.9,1019.6,1021.7,62.3,,0
90,2021-11-01 6:42,13,0,296.5,1.9,1019.6,1021.7,62.5,,0
90,2021-11-01 6:43,13.1,0,288.7,1.7,1019.6,1021.7,62.6,,0
90,2021-11-01 6:44,13,0,278.2,1.1,1019.7,1021.8,62.7,,0
90,2021-11-01 6:45,13,0,283.8,1.1,1019.7,1021.8,62.8,,0
90,2021-11-01 6:46,12.9,0,296.7,0.9,1019.7,1021.8,63.1,,0
90,2021-11-01 6:47,12.9,0,280.5,1,1019.7,1021.8,63.3,,0
90,2021-11-01 6:48,12.8,0,279.4,0.6,1019.7,1021.8,63.4,,0
90,2021-11-01 6:49,12.8,0,311.7,0.5,1019.7,1021.8,63.6,,0
90,2021-11-01 6:50,12.8,0,265.4,0.8,1019.7,1021.8,63.9,,0
90,2021-11-01 6:51,12.7,0,249.2,0.7,1019.7,1021.8,63.7,,0
90,2021-11-01 6:52,12.6,0,270.9,1,1019.7,1021.8,63.9,,0
90,2021-11-01 6:53,12.6,0,288,1,1019.7,1021.8,64.1,,0
90,2021-11-01 6:54,12.6,0,280.6,1.3,1019.7,1021.8,64.1,,0
90,2021-11-01 6:55,12.6,0,293.7,1.3,1019.7,1021.8,63.7,,0
90,2021-11-01 6:56,12.7,0,277.6,1.5,1019.7,1021.8,63.6,,0
90,2021-11-01 6:57,12.7,0,271.8,1.2,1019.7,1021.8,63.6,,0
90,2021-11-01 6:58,12.6,0,277.8,0.8,1019.7,1021.8,63.8,,0
90,2021-11-01 6:59,12.5,0,277.2,0.5,1019.7,1021.8,64.3,,0
90,2021-11-01 7:00,12.4,0,333.4,0,1019.7,1021.8,64.7,,0
90,2021-11-01 7:01,12.2,0,33.4,0,1019.7,1021.8,65.4,,0
90,2021-11-01 7:02,12.1,0,314.4,0.3,1019.6,1021.7,65.9,,0
90,2021-11-01 7:03,12.3,0,306,0.6,1019.6,1021.7,65.4,,0
90,2021-11-01 7:04,12.4,0,284.1,0.9,1019.6,1021.7,64.8,,0
90,2021-11-01 7:05,12.4,0,284.9,1,1019.7,1021.8,64.5,,0
90,2021-11-01 7:06,12.5,0,282,1.2,1019.7,1021.8,64,,0
90,2021-11-01 7:07,12.5,0,292.2,1.3,1019.7,1021.8,63.8,,0
90,2021-11-01 7:08,12.5,0,291.6,0.9,1019.7,1021.8,63.7,,0
90,2021-11-01 7:09,12.5,0,297.5,0.8,1019.7,1021.8,63.8,,0
90,2021-11-01 7:10,12.5,0,307.7,0.8,1019.7,1021.8,63.9,,0
90,2021-11-01 7:11,12.5,0,292.6,1.3,1019.7,1021.8,63.8,,0
90,2021-11-01 7:12,12.5,0,281.4,1.8,1019.8,1021.9,64.4,,0
90,2021-11-01 7:13,12.5,0,324.8,1.3,1019.8,1021.9,64.5,,0
90,2021-11-01 7:14,12.6,0,309.5,1,1019.8,1021.9,64.4,,0
90,2021-11-01 7:15,12.5,0,334.1,0.7,1019.8,1021.9,64.5,,0
90,2021-11-01 7:16,12.5,0,302,0.7,1019.8,1021.9,64.5,,0
90,2021-11-01 7:17,12.5,0,301.8,1.1,1019.7,1021.8,64.4,,0
90,2021-11-01 7:18,12.7,0,293.2,1,1019.7,1021.8,63.5,,0
90,2021-11-01 7:19,12.8,0,310.4,0.8,1019.7,1021.8,63.8,,60
90,2021-11-01 7:20,12.7,0,293.2,0.9,1019.7,1021.8,64.1,,120
90,2021-11-01 7:21,12.6,0,279.4,1,1019.7,1021.8,64.2,,180
90,2021-11-01 7:22,12.6,0,278.1,1,1019.8,1021.9,64.4,,240
90,2021-11-01 7:23,12.6,0,272.2,1.1,1019.7,1021.8,64.4,,300
90,2021-11-01 7:24,12.6,0,298.5,1.2,1019.8,1021.9,63.7,,360
90,2021-11-01 7:25,12.7,0,294.7,1.2,1019.8,1021.9,63,,420
90,2021-11-01 7:26,12.9,0,294.9,1.2,1019.8,1021.9,62.6,,480
90,2021-11-01 7:27,12.9,0,313,0.7,1019.8,1021.9,62.8,,540
90,2021-11-01 7:28,12.9,0,286.3,0.9,1019.7,1021.8,62.6,,600
90,2021-11-01 7:29,13,0,291.8,1.1,1019.8,1021.9,61.8,,660
90,2021-11-01 7:30,13,0,289.4,1.4,1019.8,1021.9,61.8,,720
90,2021-11-01 7:31,13.1,0,265.3,1.6,1019.8,1021.9,61.1,,780
90,2021-11-01 7:32,13,0,275,1.3,1019.8,1021.9,61.3,,840
90,2021-11-01 7:33,13,0,296.7,1,1019.8,1021.9,61.6,,900
90,2021-11-01 7:34,12.9,0,301.4,1,1019.8,1021.9,62.2,,960
90,2021-11-01 7:35,12.9,0,302.8,0.8,1019.9,1022,62.3,,1020
90,2021-11-01 7:36,12.9,0,289.8,0.7,1019.9,1022,62.1,,1080
90,2021-11-01 7:37,12.9,0,288.4,1.2,1019.9,1022,61.3,,1140
90,2021-11-01 7:38,13,0,294.8,1.5,1019.9,1022,60.8,,1200
90,2021-11-01 7:39,13.1,0,296,1.8,1019.9,1022,60.2,,1260
90,2021-11-01 7:40,13.2,0,290.7,1.9,1019.9,1022,58.9,,1320
90,2021-11-01 7:41,13.4,0,272.7,1.5,1019.9,1022,58.8,,1380
90,2021-11-01 7:42,13.4,0,267.6,1.4,1019.9,1022,58.4,,1440
90,2021-11-01 7:43,13.5,0,275.3,1.8,1019.9,1022,57.6,,1500
90,2021-11-01 7:44,13.6,0,280.5,2.1,1019.9,1022,57.1,,1560
90,2021-11-01 7:45,13.6,0,274.2,1.5,1020,1022.1,57,,1620
90,2021-11-01 7:46,13.7,0,276.4,1.4,1020,1022.1,57,,1680
90,2021-11-01 7:47,13.7,0,274.8,1.2,1020,1022.1,57.1,,1740
90,2021-11-01 7:48,13.7,0,277.1,1,1020,1022.1,57.4,,1800
90,2021-11-01 7:49,13.6,0,271.3,1.3,1019.9,1022,57.5,,1860
90,2021-11-01 7:50,13.6,0,278.4,1,1020,1022.1,57.4,,1920
90,2021-11-01 7:51,13.6,0,276.2,0.9,1020,1022.1,57.4,,1980
90,2021-11-01 7:52,13.6,0,268.9,1.6,1020.1,1022.2,57.7,,2040
90,2021-11-01 7:53,13.6,0,267,1.1,1020.1,1022.2,57.8,,2100
90,2021-11-01 7:54,13.6,0,278.5,1,1020,1022.1,58.1,,2160
90,2021-11-01 7:55,13.6,0,268.3,1.3,1020,1022.1,57.6,,2220
90,2021-11-01 7:56,13.6,0,251.4,1.4,1020,1022.1,57.6,,2280
90,2021-11-01 7:57,13.7,0,277.1,1.4,1020.1,1022.2,57.1,,2340
90,2021-11-01 7:58,13.8,0,265.4,0.9,1020.1,1022.2,57.9,,2400
90,2021-11-01 7:59,13.8,0,257.2,0.9,1020.1,1022.2,57.6,,2460
90,2021-11-01 8:00,13.8,0,277.2,1.4,1020.1,1022.2,57,,2520
90,2021-11-01 8:01,13.9,0,282.3,1.6,1020.1,1022.2,56.3,,2580
90,2021-11-01 8:02,13.9,0,280.1,1.5,1020.1,1022.2,56.5,,2640
90,2021-11-01 8:03,13.9,0,271.7,1.2,1020.1,1022.2,56.9,,2700
90,2021-11-01 8:04,13.9,0,270.1,1.4,1020.1,1022.2,57.3,,2760
90,2021-11-01 8:05,13.9,0,262.9,1.3,1020.1,1022.2,57.1,,2820
90,2021-11-01 8:06,14,0,259.4,1,1020.1,1022.2,57,,2880
90,2021-11-01 8:07,14,0,277.7,1,1020.1,1022.2,57.4,,2940
90,2021-11-01 8:08,14,0,263.2,1.4,1020.1,1022.2,56.5,,3000
90,2021-11-01 8:09,14,0,268.6,2.1,1020.1,1022.2,56.3,,3060
90,2021-11-01 8:10,14.1,0,265.3,1.3,1020.1,1022.2,56.2,,3120
90,2021-11-01 8:11,14.1,0,263.4,1.4,1020.1,1022.2,55.9,,3180
90,2021-11-01 8:12,14.2,0,265.2,1.4,1020.1,1022.2,55,,3240
90,2021-11-01 8:13,14.3,0,275.1,1,1020.1,1022.2,54.9,,3300
90,2021-11-01 8:14,14.3,0,270.9,1.8,1020.2,1022.3,55.1,,3360
90,2021-11-01 8:15,14.3,0,267.5,2,1020.2,1022.3,55.2,,3420
90,2021-11-01 8:16,14.3,0,262.3,1.7,1020.2,1022.3,55.2,,3480
90,2021-11-01 8:17,14.4,0,273.8,1.1,1020.2,1022.3,55.5,,3540
90,2021-11-01 8:18,14.4,0,276.9,1.5,1020.2,1022.3,55.5,,3600
90,2021-11-01 8:19,14.4,0,273,2,1020.2,1022.3,55.5,,3660
90,2021-11-01 8:20,14.4,0,284.4,2.1,1020.2,1022.3,55.7,,3720
90,2021-11-01 8:21,14.4,0,275.6,1.6,1020.3,1022.4,55.5,,3780
90,2021-11-01 8:22,14.4,0,278.7,1.6,1020.3,1022.4,55.3,,3840
90,2021-11-01 8:23,14.5,0,287.3,2.2,1020.2,1022.3,55.4,,3900
90,2021-11-01 8:24,14.5,0,276.3,2.5,1020.2,1022.3,54.5,,3960
90,2021-11-01 8:25,14.6,0,276,2.2,1020.3,1022.4,54,,4020
90,2021-11-01 8:26,14.6,0,278.9,2.3,1020.3,1022.4,54.1,,4080
90,2021-11-01 8:27,14.6,0,246.5,1.4,1020.3,1022.4,54.2,,4140
90,2021-11-01 8:28,14.6,0,290.4,1.9,1020.3,1022.4,54.5,,4200
90,2021-11-01 8:29,14.7,0,300.1,2.1,1020.3,1022.4,54.7,,4260
90,2021-11-01 8:30,14.7,0,270.3,1.9,1020.3,1022.4,54.1,,4320
90,2021-11-01 8:31,14.8,0,284.3,3,1020.3,1022.4,53.5,,4380
90,2021-11-01 8:32,14.8,0,272.9,2.4,1020.3,1022.4,53,,4440
90,2021-11-01 8:33,14.8,0,289.7,3.2,1020.3,1022.4,52.5,,4500
90,2021-11-01 8:34,14.8,0,278.3,3.3,1020.2,1022.3,51.6,,4560
90,2021-11-01 8:35,14.9,0,279.4,3.1,1020.3,1022.4,51.3,,4620
90,2021-11-01 8:36,14.9,0,276.8,1.7,1020.3,1022.4,51.9,,4680
90,2021-11-01 8:37,15,0,276.5,1.8,1020.3,1022.4,51.8,,4740
90,2021-11-01 8:38,15,0,279.4,2.3,1020.3,1022.4,52.1,,4800
90,2021-11-01 8:39,15,0,284.5,3.9,1020.3,1022.4,51.6,,4860
90,2021-11-01 8:40,15,0,281,2.8,1020.4,1022.5,51.2,,4920
90,2021-11-01 8:41,15,0,279,3.7,1020.3,1022.4,51.2,,4980
90,2021-11-01 8:42,15,0,279.4,3.4,1020.3,1022.4,51.1,,5040
90,2021-11-01 8:43,15.1,0,277.4,3.1,1020.3,1022.4,51.4,,5100
90,2021-11-01 8:44,15.1,0,284.3,3.9,1020.3,1022.4,51,,5160
90,2021-11-01 8:45,15.1,0,288.3,3.7,1020.4,1022.5,50.8,,5220
90,2021-11-01 8:46,15.1,0,287.9,4.6,1020.3,1022.4,50.1,,5280
90,2021-11-01 8:47,15.1,0,287.2,4.1,1020.3,1022.4,50.1,,5340
90,2021-11-01 8:48,15.1,0,278.9,3.8,1020.4,1022.5,50.3,,5400
90,2021-11-01 8:49,15.2,0,279.3,3.8,1020.4,1022.5,50.4,,5460
90,2021-11-01 8:50,15.2,0,285.6,3.7,1020.4,1022.5,50.3,,5520
90,2021-11-01 8:51,15.1,0,287.4,4.4,1020.4,1022.5,50.4,,5580
90,2021-11-01 8:52,15.2,0,283.1,3.3,1020.4,1022.5,50.4,,5640
90,2021-11-01 8:53,15.2,0,288,3,1020.4,1022.5,50.5,,5700
90,2021-11-01 8:54,15.2,0,282.8,3.8,1020.4,1022.5,50.6,,5760
90,2021-11-01 8:55,15.2,0,281.4,3.9,1020.4,1022.5,50.6,,5820
90,2021-11-01 8:56,15.2,0,286.1,4.3,1020.4,1022.5,50.6,,5880
90,2021-11-01 8:57,15.2,0,287,4.8,1020.4,1022.5,50.2,,5940
90,2021-11-01 8:58,15.3,0,283.8,4.1,1020.4,1022.5,50.3,,6000
90,2021-11-01 8:59,15.3,0,288.1,4.1,1020.4,1022.5,50.1,,6060
90,2021-11-01 9:00,15.3,0,274.8,3.8,1020.4,1022.5,49.7,,6120
90,2021-11-01 9:01,15.4,0,276.3,3.4,1020.4,1022.5,49.7,,6180
90,2021-11-01 9:02,15.4,0,288.8,3.6,1020.4,1022.5,49.9,,6240
90,2021-11-01 9:03,15.3,0,280.3,4.4,1020.4,1022.5,49.3,,6300
90,2021-11-01 9:04,15.4,0,280.2,4,1020.4,1022.5,49.5,,6360
90,2021-11-01 9:05,15.4,0,291,4.7,1020.4,1022.5,49.5,,6420
90,2021-11-01 9:06,15.3,0,288.6,4.3,1020.4,1022.5,49.6,,6480
90,2021-11-01 9:07,15.4,0,286.9,4.3,1020.3,1022.4,49.9,,6540
90,2021-11-01 9:08,15.4,0,283.8,4.4,1020.3,1022.4,50.1,,6600
90,2021-11-01 9:09,15.4,0,290,3.7,1020.3,1022.4,49.9,,6660
90,2021-11-01 9:10,15.4,0,285.2,4,1020.3,1022.4,50.1,,6720
90,2021-11-01 9:11,15.5,0,286.8,4.9,1020.2,1022.3,49.7,,6780
90,2021-11-01 9:12,15.5,0,281.6,5.9,1020.2,1022.3,49.3,,6840
90,2021-11-01 9:13,15.4,0,283.4,6.4,1020.2,1022.3,48.9,,6900
90,2021-11-01 9:14,15.4,0,285.7,6.3,1020.2,1022.3,48.9,,6960
90,2021-11-01 9:15,15.4,0,282.7,6.4,1020.2,1022.3,48.8,,7020
90,2021-11-01 9:16,15.4,0,283.9,5.9,1020.2,1022.3,49,,7080
90,2021-11-01 9:17,15.4,0,279.5,5.3,1020.1,1022.2,49.1,,7140
90,2021-11-01 9:18,15.4,0,290.2,4.5,1020.2,1022.3,48.7,,7200
90,2021-11-01 9:19,15.5,0,289.5,5.4,1020.1,1022.2,48.4,,7260
90,2021-11-01 9:20,15.5,0,290.7,5.8,1020.2,1022.3,47.7,,7320
90,2021-11-01 9:21,15.5,0,284.9,5.9,1020.1,1022.2,47.4,,7380
90,2021-11-01 9:22,15.6,0,285.3,5.3,1020.1,1022.2,47.4,,7440
90,2021-11-01 9:23,15.6,0,280.2,4.7,1020.1,1022.2,47.7,,7500
90,2021-11-01 9:24,15.6,0,290.7,3.9,1020.2,1022.3,48.3,,7560
90,2021-11-01 9:25,15.6,0,284.6,4,1020.2,1022.3,48.2,,7620
90,2021-11-01 9:26,15.6,0,284.4,5.4,1020.2,1022.3,48.1,,7680
90,2021-11-01 9:27,15.6,0,288.2,4.6,1020.2,1022.3,47.3,,7740
90,2021-11-01 9:28,15.6,0,284.6,5,1020.2,1022.3,48.1,,7800
90,2021-11-01 9:29,15.7,0,285.9,5.8,1020.2,1022.3,47.3,,7860
90,2021-11-01 9:30,15.7,0,289.6,4.7,1020.1,1022.2,46.9,,7920
90,2021-11-01 9:31,15.6,0,290.5,4,1020.2,1022.3,47.1,,7980
90,2021-11-01 9:32,15.7,0,281.6,4.2,1020.1,1022.2,47.7,,8040
90,2021-11-01 9:33,15.7,0,275.9,4.2,1020.1,1022.2,47.5,,8100
90,2021-11-01 9:34,15.7,0,296.9,4.1,1020.2,1022.3,47.5,,8160
90,2021-11-01 9:35,15.7,0,297.1,4.8,1020.1,1022.2,47.2,,8220
90,2021-11-01 9:36,15.7,0,291,3.9,1020.1,1022.2,47.1,,8280
90,2021-11-01 9:37,15.7,0,283.6,4.9,1020.1,1022.2,47,,8340
90,2021-11-01 9:38,15.7,0,286.3,5.8,1020.1,1022.2,46.8,,8400
90,2021-11-01 9:39,15.8,0,288,5.6,1020.1,1022.2,46.7,,8460
90,2021-11-01 9:40,15.7,0,284.3,4.9,1020.1,1022.2,46.8,,8520
90,2021-11-01 9:41,15.8,0,283.7,4.9,1020.2,1022.3,46.8,,8580
90,2021-11-01 9:42,15.8,0,304.7,4.7,1020.2,1022.3,45.9,,8640
90,2021-11-01 9:43,15.8,0,303.3,4.6,1020.2,1022.3,46,,8700
90,2021-11-01 9:44,15.8,0,291.3,3.7,1020.2,1022.3,46.7,,8760
90,2021-11-01 9:45,15.8,0,300.9,4.2,1020.2,1022.3,46.5,,8820
90,2021-11-01 9:46,15.8,0,285.3,4.3,1020.2,1022.3,46.6,,8880
90,2021-11-01 9:47,15.8,0,285.7,4.3,1020.2,1022.3,47,,8940
90,2021-11-01 9:48,15.9,0,293.2,3.1,1020.2,1022.3,47,,9000
90,2021-11-01 9:49,16,0,293.5,3.5,1020.2,1022.3,46.9,,9060
90,2021-11-01 9:50,16,0,292.5,3.9,1020.1,1022.2,47,,9120
90,2021-11-01 9:51,16,0,309.9,3.7,1020.2,1022.3,47.1,,9180
90,2021-11-01 9:52,16,0,297.7,4.7,1020.2,1022.3,46.4,,9240
90,2021-11-01 9:53,16,0,278.5,3.4,1020.2,1022.3,46,,9300
90,2021-11-01 9:54,16.1,0,278.2,2.6,1020.2,1022.3,46.5,,9360
90,2021-11-01 9:55,16.2,0,274.4,2.9,1020.2,1022.3,46.4,,9420
90,2021-11-01 9:56,16.4,0,258.1,2.6,1020.2,1022.3,46.2,,9480
90,2021-11-01 9:57,16.5,0,260.5,1.7,1020.2,1022.3,45.1,,9540
90,2021-11-01 9:58,16.5,0,269.3,1.7,1020.2,1022.3,44.4,,9600
90,2021-11-01 9:59,16.4,0,308,1.4,1020.2,1022.3,44.9,,9660
90,2021-11-01 10:00,16.4,0,287.4,2.6,1020.2,1022.3,44.9,,9720
90,2021-11-01 10:01,16.3,0,314.3,2,1020.2,1022.3,45.7,,9780
90,2021-11-01 10:02,16.3,0,303.5,3,1020.1,1022.2,45.1,,9840
90,2021-11-01 10:03,16.3,0,284.6,3.2,1020.1,1022.2,45.2,,9900
90,2021-11-01 10:04,16.3,0,277,4.4,1020.1,1022.2,44.4,,9960
90,2021-11-01 10:05,16.3,0,289.1,4.5,1020,1022.1,44.1,,10020
90,2021-11-01 10:06,16.3,0,286.8,5.8,1020,1022.1,43.7,,10080
90,2021-11-01 10:07,16.2,0,281.5,4.7,1020,1022.1,43.6,,10140
90,2021-11-01 10:08,16.3,0,269.8,4.5,1020,1022.1,44,,10200
90,2021-11-01 10:09,16.4,0,293.5,4.3,1020.1,1022.2,44.5,,10260
90,2021-11-01 10:10,16.4,0,290.3,5.2,1020.1,1022.2,44.5,,10320
90,2021-11-01 10:11,16.3,0,283,4.9,1020.1,1022.2,44.1,,10380
90,2021-11-01 10:12,16.2,0,287.6,4.5,1020,1022.1,44.4,,10440
90,2021-11-01 10:13,16.1,0,270.6,1.7,1020.1,1022.2,44.9,,10500
90,2021-11-01 10:14,16.1,0,284.7,2.4,1020,1022.1,45.5,,10560
90,2021-11-01 10:15,16.1,0,281.5,2.7,1020,1022.1,45.9,,10620
90,2021-11-01 10:16,16.3,0,287.5,3.4,1020,1022.1,46.2,,10680
90,2021-11-01 10:17,16.4,0,286.6,3.5,1020,1022.1,45.3,,10740
90,2021-11-01 10:18,16.5,0,284.2,2.5,1020,1022.1,45.4,,10800
90,2021-11-01 10:19,16.5,0,275.9,3,1020,1022.1,45.1,,10860
90,2021-11-01 10:20,16.6,0,274.4,3.1,1020,1022.1,44.9,,10920
90,2021-11-01 10:21,16.5,0,285.1,3.1,1020,1022.1,44.9,,10980
90,2021-11-01 10:22,16.4,0,274.1,2.6,1020,1022.1,44.5,,11040
90,2021-11-01 10:23,16.3,0,270.6,2.5,1020,1022.1,44.4,,11040
90,2021-11-01 10:24,16.3,0,276,2.7,1020,1022.1,44.9,,11100
90,2021-11-01 10:25,16.3,0,283.5,2.5,1020,1022.1,44.7,,11160
90,2021-11-01 10:26,16.3,0,306.7,2.3,1020.1,1022.2,44.9,,11220
90,2021-11-01 10:27,16.4,0,279.8,3.8,1020,1022.1,44.7,,11280
90,2021-11-01 10:28,16.4,0,282.3,2.8,1020.1,1022.2,45.2,,11340
90,2021-11-01 10:29,16.4,0,281.3,3.8,1020.1,1022.2,44.7,,11400
90,2021-11-01 10:30,16.4,0,298,2.8,1020,1022.1,44.7,,11460
90,2021-11-01 10:31,16.4,0,283.9,2.9,1020,1022.1,45.3,,11520
90,2021-11-01 10:32,16.5,0,290.8,2.4,1020,1022.1,45.2,,11580
90,2021-11-01 10:33,16.6,0,282.6,2.7,1020,1022.1,45.2,,11640
90,2021-11-01 10:34,16.6,0,329.8,1.9,1020,1022.1,44.1,,11700
90,2021-11-01 10:35,16.5,0,335.5,2.1,1020,1022.1,43.8,,11760
90,2021-11-01 10:36,16.4,0,324.5,1.8,1020,1022.1,44.2,,11820
90,2021-11-01 10:37,16.4,0,293.2,2.5,1020,1022.1,44.8,,11880
90,2021-11-01 10:38,16.4,0,277.6,2,1020,1022.1,44.7,,11880
90,2021-11-01 10:39,16.4,0,266.6,1.9,1020,1022.1,44.8,,11880
